2574
616
1130
583
1259
2203
1072
2002
719
3031
673
4431
4255
1136
624
1565
1723
3519
957
1246
1445
602
849
1195
1843
877
1372
1839
911
1276
593
1120
765
596
742
1242
828
814
1106
3098
1536
1236
749
730
788
651
613
623
2245
1174
756
2324
683
651
3967
895
2915
3153
1100
1172
938
797
1177
820
869
589
1266
605
1352
4350
962
854
2082
4821
1379
580
2630
891
1207
972
709
857
4088
588
4299
666
847
1232
676
812
991
726
945
715
1082
1503
804
585
1964
824
5468
3373
2756
675
678
679
833
842
1034
983
778
3002
653
620
5708
1159
1139
1149
863
902
1436
1891
1396
1069
1491
1032
1005
578
643
4957
1610
1462
1001
671
5035
1762
916
800
3062
1548
1677
1408
835
2836
1193
3572
2283
647
603
586
2522
1096
753
1326
1036
1041
1558
1270
1697
926
808
1634
584
670
1358
1573
1755
1385
2051
2956
2885
2345
576
2994
1094
1830
1792
1007
829
4885
694
611
4734
875
1052
3539
5598
622
747
1165
3727
1778
1879
2776
1520
644
597
1450
579
786
793
842
593
631
2628
2499
922
2080
762
587
837
2525
1710
3334
1144
844
1930
634
1308
649
1212
2141
646
1111
1332
803
608
1539
1364
1045
1693
611
1606
582
733
1062
931
774
1261
2010
760
1469
2587
4613
970
2794
1654
601
759
826
1214
598
689
2037
1967
1399
2854
5240
629
686
1531
595
661
2183
695
1280
2423
3644
1085
1663
2545
654
745
3919
799
1389
1010
1116
870
591
715
891
1786
1078
1339
693
953
735
1230
626
1159
1817
2019
985
748
1412
1421
3283
667
810
690
784
763
981
1873
704
2315
929
2169
684
920
2133
837
648
3393
2301
599
4676
874
636
632
978
1920
640
5448
1090
882
1719
901
664
738
2739
776
701
3830
853
2114
1856
742
756
710
940
658
610
620
884
909
681
614
3817
2227
1595
686
818
729
639
1252
771
1023
4207
2464
969
608
1498
790
668
950
1624
1202
1322
1432
2694
990
2062
703
866
616
1978
713
727
692
1054
1189
997
1016
1455
1915
1300
1134
3268
1126
948
2435
1950
994
1629
1486
2106
941
674
628
860
3130
2712
3466
2155
896
737
660
3207
1109
724
1735
2270
1046
1021
5184
964
656
1745
579
1514
752
4526
770
662
638
775
1428
1804
707
887
1217
1152
1302
918
2409
1902
2665
1028
1646
5304
2219
1349
658
904
635
880
3760
1478
822
618
1314
1673
906
780
1287
1064
625
591
3416
1585
700
712
2467
1183
576
2942
4134
859
961
933
1589
630
3221
1222
794
641
1059
2373
4531
3657
807
1015
700
1340
721
606
698
2387
717
768
1077
604
739
4066
723
1294
787
3886
