,complexity,loss,equation,score,sympy_format,lambda_format
0,1,68.92191,5.670381,0.0,5.67038100000000,PySRFunction(X=>5.67038100000000)
1,2,63.6545,sqrt(C_in),0.07950410292624577,sqrt(C_in),PySRFunction(X=>sqrt(C_in))
2,3,41.1777,C_in * 0.5072836,0.43557317395591866,C_in*0.5072836,PySRFunction(X=>C_in*0.5072836)
3,5,40.91497,(C_in + 1.4777943) * 0.47575238,0.0032004184663383464,(C_in + 1.4777943)*0.47575238,PySRFunction(X=>(C_in + 1.4777943)*0.47575238)
4,6,40.327095,(C_in * 0.14278263) * log(Area),0.014472435207058086,0.14278263*C_in*log(Area),PySRFunction(X=>0.14278263*C_in*log(Area))
5,7,35.02978,((Distance * -0.0005169592) - -0.7910475) * C_in,0.1408250186860659,C_in*(Distance*(-0.0005169592) - 1*(-0.7910475)),PySRFunction(X=>C_in*(Distance*(-0.0005169592) - 1*(-0.7910475)))
6,8,34.642727,C_in * (0.9935293 - (sqrt(Distance) * 0.021952156)),0.011110752244392164,C_in*(0.9935293 - 0.021952156*sqrt(Distance)),PySRFunction(X=>C_in*(0.9935293 - 0.021952156*sqrt(Distance)))
7,9,34.447983,C_in * ((47.460247 - (Distance / Area)) * 0.016187117),0.00563735748969727,C_in*(47.460247 - Distance/Area)*0.016187117,PySRFunction(X=>C_in*(47.460247 - Distance/Area)*0.016187117)
8,10,34.281,(C_in * (255.92783 - (Distance / sqrt(Area)))) * 0.00311566,0.0048591822917537185,0.00311566*C_in*(255.92783 - Distance/sqrt(Area)),PySRFunction(X=>0.00311566*C_in*(255.92783 - Distance/sqrt(Area)))
9,11,33.66128,(C_in * 0.003204103) * (285.74664 - (C_in + (Distance / 6.11833))),0.0182430494609021,C_in*0.003204103*(285.74664 - (C_in + Distance/6.11833)),PySRFunction(X=>C_in*0.003204103*(285.74664 - (C_in + Distance/6.11833)))
10,12,33.349854,(300.39618 - (C_in + (Distance / sqrt(Area)))) * (C_in * 0.002991661),0.009294820830828585,0.002991661*C_in*(-C_in + 300.39618 - Distance/sqrt(Area)),PySRFunction(X=>0.002991661*C_in*(-C_in + 300.39618 - Distance/sqrt(Area)))
11,13,33.310696,C_in * ((((Area - C_in) - (Distance / 5.4571013)) + 278.2632) * 0.0028669382),0.0011748479274186164,C_in*(Area - C_in - Distance/5.4571013 + 278.2632)*0.0028669382,PySRFunction(X=>C_in*(Area - C_in - Distance/5.4571013 + 278.2632)*0.0028669382)
12,14,33.237114,(296.44962 - ((Distance / sqrt(Area)) + C_in)) * ((C_in + -0.7230905) * 0.0031784999),0.002211403500326725,(0.0031784999*C_in - 0.00229834308194095)*(-C_in + 296.44962 - Distance/sqrt(Area)),PySRFunction(X=>(0.0031784999*C_in - 0.00229834308194095)*(-C_in + 296.44962 - Distance/sqrt(Area)))
13,15,33.05869,(C_in * ((103.761284 - (Distance / 16.763319)) - (C_in * (11.599722 / Area)))) * 0.008839661,0.005382676429800195,C_in*(-Distance/16.763319 + 103.761284 - 11.599722*C_in/Area)*0.008839661,PySRFunction(X=>C_in*(-Distance/16.763319 + 103.761284 - 11.599722*C_in/Area)*0.008839661)
14,16,32.830116,(((277.98553 - (Distance / 5.89108)) - square(C_in * (3.164141 / Area))) * 0.003114187) * C_in,0.006938201822511258,(-Distance/5.89108 + 277.98553 - 10.011788267881*C_in**2/Area**2)*0.003114187*C_in,PySRFunction(X=>(-Distance/5.89108 + 277.98553 - 10.011788267881*C_in**2/Area**2)*0.003114187*C_in)
15,18,32.647644,((218.53429 - (((0.9726943 / Area) + -0.024756225) * square(C_in))) - (Distance / 7.35759)) * (C_in * 0.003887754),0.0027867855034974806,(-C_in**2*(-0.024756225 + 0.9726943/Area) - Distance/7.35759 + 218.53429)*C_in*0.003887754,PySRFunction(X=>(-C_in**2*(-0.024756225 + 0.9726943/Area) - Distance/7.35759 + 218.53429)*C_in*0.003887754)
16,20,32.645077,C_in * (((218.53287 - (square(C_in) * ((0.98135656 / Area) + -0.025103059))) + (V_in - (Distance / 7.318902))) * 0.0038800675),3.931525539148884e-05,C_in*(-C_in**2*(-0.025103059 + 0.98135656/Area) - Distance/7.318902 + V_in + 218.53287)*0.0038800675,PySRFunction(X=>C_in*(-C_in**2*(-0.025103059 + 0.98135656/Area) - Distance/7.318902 + V_in + 218.53287)*0.0038800675)
17,21,32.537666,(((117.181595 - sqrt(square(((177.9751 / Area) + -4.0218873) / (V_in / 4.2477026)))) - (Distance / 14.919955)) * C_in) * 0.00804866,0.003295691229842421,0.00804866*C_in*(-0.067024330837459*Distance - 4.2477026*sqrt((-4.0218873 + 177.9751/Area)**2/V_in**2) + 117.181595),PySRFunction(X=>0.00804866*C_in*(-0.067024330837459*Distance - 4.2477026*sqrt((-4.0218873 + 177.9751/Area)**2/V_in**2) + 117.181595))
18,23,32.466446,((117.181595 - sqrt(square(((177.9751 / Area) + -4.0218873) / (V_in / 4.2477026)))) - (Distance / 14.919955)) * ((C_in + -0.42527735) * 0.00804866),0.0010956234352878628,(0.00804866*C_in - 0.003422912795851)*(-0.067024330837459*Distance - 4.2477026*sqrt((-4.0218873 + 177.9751/Area)**2/V_in**2) + 117.181595),PySRFunction(X=>(0.00804866*C_in - 0.003422912795851)*(-0.067024330837459*Distance - 4.2477026*sqrt((-4.0218873 + 177.9751/Area)**2/V_in**2) + 117.181595))
