,complexity,loss,equation,score,sympy_format,lambda_format
0,1,50.44394,C_in,0.0,C_in,PySRFunction(X=>C_in)
1,3,13.035171,C_in * 0.5991027,0.6766057274143339,C_in*0.5991027,PySRFunction(X=>C_in*0.5991027)
2,5,12.884313,(C_in + 0.92624927) * 0.57519734,0.005820320477492888,(C_in + 0.92624927)*0.57519734,PySRFunction(X=>(C_in + 0.92624927)*0.57519734)
3,6,2.252347,exp(Distance * -0.001062699) * C_in,1.744037741206396,C_in*exp(Distance*(-0.001062699)),PySRFunction(X=>C_in*exp(Distance*(-0.001062699)))
4,8,1.248711,exp(Distance / (Area * -26.76036)) * C_in,0.2949304822016945,C_in*exp(Distance/((Area*(-26.76036)))),PySRFunction(X=>C_in*exp(Distance/((Area*(-26.76036)))))
5,10,0.9120412,(exp(Distance / (Area * -17.328993)) + 0.13640219) * C_in,0.15709096687563923,C_in*(exp(Distance/((Area*(-17.328993)))) + 0.13640219),PySRFunction(X=>C_in*(exp(Distance/((Area*(-17.328993)))) + 0.13640219))
6,12,0.8184489,(exp((Distance / (Area - -9.814684)) * -0.07224789) + 0.12958622) * C_in,0.05413710045349889,C_in*(exp(Distance*(-0.07224789)/(Area - 1*(-9.814684))) + 0.12958622),PySRFunction(X=>C_in*(exp(Distance*(-0.07224789)/(Area - 1*(-9.814684))) + 0.12958622))
7,13,0.7976247,(exp(Distance * (-0.060168233 / (exp(V_in) + Area))) + 0.13246582) * C_in,0.025772777513706654,C_in*(exp(Distance*(-0.060168233)/(Area + exp(V_in))) + 0.13246582),PySRFunction(X=>C_in*(exp(Distance*(-0.060168233)/(Area + exp(V_in))) + 0.13246582))
8,14,0.64852244,C_in * (exp((Distance * -0.067300715) / (Area - (V_in / -0.07531085))) - -0.12743713),0.20694157998417492,C_in*(exp(Distance*(-0.067300715)/(Area - V_in/(-0.07531085))) - 1*(-0.12743713)),PySRFunction(X=>C_in*(exp(Distance*(-0.067300715)/(Area - V_in/(-0.07531085))) - 1*(-0.12743713)))
9,15,0.6242847,C_in * (exp((Distance / (Area - (sqrt(V_in) / -0.05683385))) * -0.07545528) - -0.12541787),0.038090091768625246,C_in*(0.12541787 + exp(-0.07545528*Distance/(Area + 17.595147961998*sqrt(V_in)))),PySRFunction(X=>C_in*(0.12541787 + exp(-0.07545528*Distance/(Area + 17.595147961998*sqrt(V_in)))))
10,16,0.57223946,(exp((Distance * -0.07346039) / (Area - (V_in / -0.06685899))) + 0.16290921) * (C_in + -0.53539026),0.08704897417936348,(C_in - 0.53539026)*(exp(Distance*(-0.07346039)/(Area - V_in/(-0.06685899))) + 0.16290921),PySRFunction(X=>(C_in - 0.53539026)*(exp(Distance*(-0.07346039)/(Area - V_in/(-0.06685899))) + 0.16290921))
11,18,0.56363887,((C_in - 0.97448844) * (exp((Distance / (Area - (V_in / -0.07315942))) * -0.074077815) - -0.16507177)) + 0.39448908,0.007571897570280648,(C_in - 1*0.97448844)*(exp(Distance*(-0.074077815)/(Area - V_in/(-0.07315942))) - 1*(-0.16507177)) + 0.39448908,PySRFunction(X=>(C_in - 1*0.97448844)*(exp(Distance*(-0.074077815)/(Area - V_in/(-0.07315942))) - 1*(-0.16507177)) + 0.39448908)
