,complexity,loss,equation,score,sympy_format,lambda_format
0,1,208.30823,C_in,0.0,C_in,PySRFunction(X=>C_in)
1,3,191.71965,C_in / 1.3642104,0.04149235454863536,C_in/1.3642104,PySRFunction(X=>C_in/1.3642104)
2,5,190.07507,inv(inv(C_in) + 0.00981813),0.004307524660340817,1/(0.00981813 + 1/C_in),PySRFunction(X=>1/(0.00981813 + 1/C_in))
3,6,189.66885,C_in + (square(C_in) * -0.00633001),0.0021394425745979444,C_in**2*(-0.00633001) + C_in,PySRFunction(X=>C_in**2*(-0.00633001) + C_in)
4,7,178.51207,C_in / ((Distance / 657.4162) + 0.7138458),0.060623438834267296,C_in/(Distance/657.4162 + 0.7138458),PySRFunction(X=>C_in/(Distance/657.4162 + 0.7138458))
5,9,175.911,C_in / ((Distance / (Area * 20.204689)) + 0.7255371),0.007339016330724197,C_in/(Distance/((Area*20.204689)) + 0.7255371),PySRFunction(X=>C_in/(Distance/((Area*20.204689)) + 0.7255371))
6,10,175.8737,C_in / square((Distance / (Area * 39.797977)) - -0.8506417),0.00021206152592631575,C_in/((Distance/((Area*39.797977)) - 1*(-0.8506417))**2),PySRFunction(X=>C_in/((Distance/((Area*39.797977)) - 1*(-0.8506417))**2))
7,11,175.35817,C_in / (((Distance + C_in) / (Area * 20.699787)) + 0.6862668),0.0029355557638571514,C_in/(0.6862668 + (C_in + Distance)/((Area*20.699787))),PySRFunction(X=>C_in/(0.6862668 + (C_in + Distance)/((Area*20.699787))))
8,13,173.9461,C_in / ((Distance / (Area * (35.01056 - (C_in * 0.29181305)))) + 0.71810234),0.004042543459551139,C_in/(Distance/((Area*(35.01056 - 0.29181305*C_in))) + 0.71810234),PySRFunction(X=>C_in/(Distance/((Area*(35.01056 - 0.29181305*C_in))) + 0.71810234))
9,14,173.84128,C_in / ((Distance / (Area * (35.01056 - (C_in * square(-0.5630001))))) + 0.71810234),0.0006027820973482006,C_in/(Distance/((Area*(35.01056 - 0.31696911260001*C_in))) + 0.71810234),PySRFunction(X=>C_in/(Distance/((Area*(35.01056 - 0.31696911260001*C_in))) + 0.71810234))
10,15,173.21388,(C_in / ((Distance / (Area * (35.01056 - (C_in * 0.29181305)))) + 0.71810234)) - 0.94443446,0.003615567528025131,C_in/(Distance/((Area*(35.01056 - 0.29181305*C_in))) + 0.71810234) - 1*0.94443446,PySRFunction(X=>C_in/(Distance/((Area*(35.01056 - 0.29181305*C_in))) + 0.71810234) - 1*0.94443446)
11,16,173.12025,C_in / ((Distance / ((sqrt(C_in) * (33.063404 - C_in)) + (Area * 25.64088))) + 0.7138458),0.0005406917434387621,C_in/(Distance/(25.64088*Area + sqrt(C_in)*(33.063404 - C_in)) + 0.7138458),PySRFunction(X=>C_in/(Distance/(25.64088*Area + sqrt(C_in)*(33.063404 - C_in)) + 0.7138458))
12,17,173.02095,(C_in + -1.0483719) / ((Distance / ((Area * 25.991083) + ((33.81976 - C_in) * 10.109824))) + 0.70372766),0.0005737543102299194,(C_in - 1.0483719)/(Distance/(Area*25.991083 + (33.81976 - C_in)*10.109824) + 0.70372766),PySRFunction(X=>(C_in - 1.0483719)/(Distance/(Area*25.991083 + (33.81976 - C_in)*10.109824) + 0.70372766))
13,18,172.70079,(-0.6255926 + C_in) / ((Distance / ((sqrt(C_in) * (33.063404 - C_in)) + (Area * 25.64088))) + 0.7138458),0.0018521258832161977,(C_in - 0.6255926)/(Distance/(25.64088*Area + sqrt(C_in)*(33.063404 - C_in)) + 0.7138458),PySRFunction(X=>(C_in - 0.6255926)/(Distance/(25.64088*Area + sqrt(C_in)*(33.063404 - C_in)) + 0.7138458))
14,20,172.30714,((C_in + -2.10269) / ((Distance / ((sqrt(C_in) * (41.52264 - C_in)) + (Area * 22.60693))) + 0.66054744)) + V_in,0.0011409887616934055,V_in + (C_in - 2.10269)/(Distance/(22.60693*Area + sqrt(C_in)*(41.52264 - C_in)) + 0.66054744),PySRFunction(X=>V_in + (C_in - 2.10269)/(Distance/(22.60693*Area + sqrt(C_in)*(41.52264 - C_in)) + 0.66054744))
15,22,172.30385,((C_in + -2.093428) / (((Distance + 1.5342866) / ((sqrt(C_in) * (41.585594 - C_in)) + (Area * 22.487844))) + 0.65737724)) + V_in,9.546996745798818e-06,V_in + (C_in - 2.093428)/(0.65737724 + (Distance + 1.5342866)/(22.487844*Area + sqrt(C_in)*(41.585594 - C_in))),PySRFunction(X=>V_in + (C_in - 2.093428)/(0.65737724 + (Distance + 1.5342866)/(22.487844*Area + sqrt(C_in)*(41.585594 - C_in))))
16,25,171.95326,inv(inv(-2.5971966 + (V_in + (C_in / ((Distance / ((Area * 36.952267) + (((C_in * V_in) - C_in) * 13.369685))) + 0.78735787)))) - 0.0036831698),0.0006789307778374399,1/(-1*0.0036831698 + 1/(C_in/(Distance/(Area*36.952267 + (C_in*V_in - C_in)*13.369685) + 0.78735787) + V_in - 2.5971966)),PySRFunction(X=>1/(-1*0.0036831698 + 1/(C_in/(Distance/(Area*36.952267 + (C_in*V_in - C_in)*13.369685) + 0.78735787) + V_in - 2.5971966)))
