,complexity,loss,equation,score,sympy_format,lambda_format
0,1,50.72066,5.5236235,0.0,5.52362350000000,PySRFunction(X=>5.52362350000000)
1,2,45.102505,sqrt(C_in),0.11739553445918895,sqrt(C_in),PySRFunction(X=>sqrt(C_in))
2,3,24.45936,C_in / 2.0246382,0.6119248234543231,C_in/2.0246382,PySRFunction(X=>C_in/2.0246382)
3,5,24.205929,(C_in * 0.46291134) + 0.6903567,0.005207680797024898,C_in*0.46291134 + 0.6903567,PySRFunction(X=>C_in*0.46291134 + 0.6903567)
4,6,23.763706,C_in * (log(Area) * 0.13887611),0.01843814439268006,0.13887611*C_in*log(Area),PySRFunction(X=>0.13887611*C_in*log(Area))
5,7,17.903042,(C_in * 469.28552) / (Distance + 499.52438),0.28318881622044284,C_in*469.28552/(Distance + 499.52438),PySRFunction(X=>C_in*469.28552/(Distance + 499.52438))
6,9,17.392227,((506.8245 - C_in) * C_in) / (Distance + 500.18604),0.014473630135160414,C_in*(506.8245 - C_in)/(Distance + 500.18604),PySRFunction(X=>C_in*(506.8245 - C_in)/(Distance + 500.18604))
7,11,17.175411,((Area - C_in) + 465.8878) * (C_in / (Distance + 493.80753)),0.006272307159250824,C_in*(Area - C_in + 465.8878)/(Distance + 493.80753),PySRFunction(X=>C_in*(Area - C_in + 465.8878)/(Distance + 493.80753))
8,12,16.777369,C_in * ((593.6448 - (square(C_in) / Area)) / (Distance + 602.7067)),0.023447873009614956,C_in*(593.6448 - C_in**2/Area)/(Distance + 602.7067),PySRFunction(X=>C_in*(593.6448 - C_in**2/Area)/(Distance + 602.7067))
9,14,16.534622,((615.06287 / (Distance + 609.0621)) * C_in) - (square(C_in / Area) * 2.1288824),0.007287204684881438,615.06287*C_in/(Distance + 609.0621) - 2.1288824*C_in**2/Area**2,PySRFunction(X=>615.06287*C_in/(Distance + 609.0621) - 2.1288824*C_in**2/Area**2)
10,16,16.491419,((C_in / (Distance + 737.4576)) * 777.6751) - square(0.5653379 - (C_in / (Area * -0.68458325))),0.0013081502758326513,C_in*777.6751/(Distance + 737.4576) - (0.5653379 - C_in/(Area*(-0.68458325)))**2,PySRFunction(X=>C_in*777.6751/(Distance + 737.4576) - (0.5653379 - C_in/(Area*(-0.68458325)))**2)
11,18,16.480831,((C_in * (784.52094 / (Distance + 731.3296))) - square(-0.9351255 - ((C_in * 1.385426) / Area))) - -0.7096539,0.00032111852736577156,C_in*784.52094/(Distance + 731.3296) - (-0.9351255 - 1.385426*C_in/Area)**2 - 1*(-0.7096539),PySRFunction(X=>C_in*784.52094/(Distance + 731.3296) - (-0.9351255 - 1.385426*C_in/Area)**2 - 1*(-0.7096539))
12,19,16.445988,C_in * ((Area + (514.1486 - (C_in / (Area / C_in)))) / (((Distance + 598.59406) - C_in) - C_in)),0.0021163910795920222,C_in*(Area - C_in/(Area/C_in) + 514.1486)/(-C_in - C_in + Distance + 598.59406),PySRFunction(X=>C_in*(Area - C_in/(Area/C_in) + 514.1486)/(-C_in - C_in + Distance + 598.59406))
13,20,16.445305,(((C_in * 709.9354) / (Distance + 652.29175)) - square(((C_in / Area) - -0.5449687) * 1.3873488)) - (Distance * -0.0008146203),4.1530747976163785e-05,C_in*709.9354/(Distance + 652.29175) - (-0.0008146203)*Distance - 1.92473669286144*(-1*(-0.5449687) + C_in/Area)**2,PySRFunction(X=>C_in*709.9354/(Distance + 652.29175) - (-0.0008146203)*Distance - 1.92473669286144*(-1*(-0.5449687) + C_in/Area)**2)
14,21,16.40011,C_in * (((Area - (C_in / (Area / C_in))) + 499.41718) / ((Distance + ((610.49097 - C_in) - C_in)) - C_in)),0.002751984015021574,C_in*(Area - C_in/(Area/C_in) + 499.41718)/(-C_in - C_in - C_in + Distance + 610.49097),PySRFunction(X=>C_in*(Area - C_in/(Area/C_in) + 499.41718)/(-C_in - C_in - C_in + Distance + 610.49097))
15,23,16.369047,(C_in * (((492.11838 - (C_in / (Area / C_in))) + Area) / ((Distance + ((611.6878 - C_in) - C_in)) - C_in))) - -0.22339717,0.0009479343427783091,C_in*(Area - C_in/(Area/C_in) + 492.11838)/(-C_in - C_in - C_in + Distance + 611.6878) - 1*(-0.22339717),PySRFunction(X=>C_in*(Area - C_in/(Area/C_in) + 492.11838)/(-C_in - C_in - C_in + Distance + 611.6878) - 1*(-0.22339717))
16,25,16.368622,(C_in * (((492.12808 - ((V_in + C_in) / (Area / C_in))) + Area) / ((((Distance + 611.6824) - C_in) - C_in) - C_in))) - -0.22701761,1.298198720329688e-05,C_in*(Area + 492.12808 - (C_in + V_in)/(Area/C_in))/(-C_in - C_in - C_in + Distance + 611.6824) - 1*(-0.22701761),PySRFunction(X=>C_in*(Area + 492.12808 - (C_in + V_in)/(Area/C_in))/(-C_in - C_in - C_in + Distance + 611.6824) - 1*(-0.22701761))
