,complexity,loss,equation,score,sympy_format,lambda_format
0,1,51.630424,6.380168,0.0,6.38016800000000,PySRFunction(X=>6.38016800000000)
1,2,48.275265,sqrt(C_in),0.06719179345426897,sqrt(C_in),PySRFunction(X=>sqrt(C_in))
2,3,12.40556,C_in * 0.5860347,1.35877455847094,C_in*0.5860347,PySRFunction(X=>C_in*0.5860347)
3,5,12.276914,(C_in + 0.87291265) / 1.773303,0.0052120855033915454,(C_in + 0.87291265)/1.773303,PySRFunction(X=>(C_in + 0.87291265)/1.773303)
4,6,6.96607,C_in / exp(Distance * 0.0017736014),0.5666693675037083,C_in/exp(Distance*0.0017736014),PySRFunction(X=>C_in/exp(Distance*0.0017736014))
5,7,1.8785744,(C_in * 529.6739) / (Distance + 456.90616),1.3105380293855602,C_in*529.6739/(Distance + 456.90616),PySRFunction(X=>C_in*529.6739/(Distance + 456.90616))
6,8,1.0244603,C_in / exp((Distance * 0.03873634) / Area),0.6063472539803192,C_in/exp(Distance*0.03873634/Area),PySRFunction(X=>C_in/exp(Distance*0.03873634/Area))
7,9,0.9051039,C_in / (((Distance / Area) * 0.0665953) + 0.86244184),0.12387147257809299,C_in/(0.86244184 + Distance*0.0665953/Area),PySRFunction(X=>C_in/(0.86244184 + Distance*0.0665953/Area))
8,10,0.90510154,(inv((Distance / Area) + 12.960176) * C_in) * 15.0243225,2.6074388551360943e-06,C_in*15.0243225/(12.960176 + Distance/Area),PySRFunction(X=>C_in*15.0243225/(12.960176 + Distance/Area))
9,11,0.85838693,C_in / ((((Distance * 0.06738956) + -3.9115937) / Area) + 0.96364063),0.05299217110242047,C_in/(0.96364063 + (Distance*0.06738956 - 3.9115937)/Area),PySRFunction(X=>C_in/(0.96364063 + (Distance*0.06738956 - 3.9115937)/Area))
10,12,0.82463723,(inv((Distance / Area) + 18.558693) + -0.006984877) * (C_in * 23.894905),0.04011139678187054,(-0.006984877 + 1/(18.558693 + Distance/Area))*C_in*23.894905,PySRFunction(X=>(-0.006984877 + 1/(18.558693 + Distance/Area))*C_in*23.894905)
11,13,0.7660348,C_in / (((Distance / (Area + (V_in * 9.215212))) * 0.076409444) + 0.8589117),0.07371596889879463,C_in/(Distance*0.076409444/(Area + V_in*9.215212) + 0.8589117),PySRFunction(X=>C_in/(Distance*0.076409444/(Area + V_in*9.215212) + 0.8589117))
12,14,0.7350971,C_in * ((inv((Distance / (Area + 11.928324)) + 15.8943) + -0.011989039) * 21.902122),0.04122500018727355,C_in*(-0.011989039 + 1/(Distance/(Area + 11.928324) + 15.8943))*21.902122,PySRFunction(X=>C_in*(-0.011989039 + 1/(Distance/(Area + 11.928324) + 15.8943))*21.902122)
13,15,0.71044886,(C_in - 0.50616646) / (((Distance * 0.077613465) / ((V_in * 11.678623) + Area)) + 0.8345446),0.03410563186476458,(C_in - 1*0.50616646)/(Distance*0.077613465/(Area + V_in*11.678623) + 0.8345446),PySRFunction(X=>(C_in - 1*0.50616646)/(Distance*0.077613465/(Area + V_in*11.678623) + 0.8345446))
14,16,0.6033034,((inv((Distance / (Area + (V_in * 11.48575))) + 19.688019) + -0.010814432) * C_in) * 27.532795,0.16347674636468978,(-0.010814432 + 1/(Distance/(Area + V_in*11.48575) + 19.688019))*C_in*27.532795,PySRFunction(X=>(-0.010814432 + 1/(Distance/(Area + V_in*11.48575) + 19.688019))*C_in*27.532795)
15,18,0.5269099,(inv((Distance / ((V_in * 16.780678) + Area)) + 17.410475) + -0.011381739) * ((C_in + -0.5951931) * 24.930655),0.06769532745926918,(-0.011381739 + 1/(Distance/(Area + V_in*16.780678) + 17.410475))*(C_in - 0.5951931)*24.930655,PySRFunction(X=>(-0.011381739 + 1/(Distance/(Area + V_in*16.780678) + 17.410475))*(C_in - 0.5951931)*24.930655)
16,20,0.49795863,(inv(((Distance / ((V_in * 19.536282) + Area)) + V_in) + 17.102707) + -0.012156401) * ((C_in - 0.377585) * 25.44832),0.02825628244898698,(-0.012156401 + 1/(Distance/(Area + V_in*19.536282) + V_in + 17.102707))*(C_in - 1*0.377585)*25.44832,PySRFunction(X=>(-0.012156401 + 1/(Distance/(Area + V_in*19.536282) + V_in + 17.102707))*(C_in - 1*0.377585)*25.44832)
17,22,0.4959046,((inv((Distance / (Area + (V_in * 19.24947))) + (V_in + 17.010267)) + -0.012372517) * ((C_in + -0.6949788) * 25.53571)) + 0.22783847,0.0020667158845071964,(-0.012372517 + 1/(Distance/(Area + V_in*19.24947) + V_in + 17.010267))*(C_in - 0.6949788)*25.53571 + 0.22783847,PySRFunction(X=>(-0.012372517 + 1/(Distance/(Area + V_in*19.24947) + V_in + 17.010267))*(C_in - 0.6949788)*25.53571 + 0.22783847)
18,23,0.49114618,((C_in + (V_in + -1.4973927)) * 25.315619) * (inv((Distance / ((V_in * 17.34012) + Area)) + (17.00494 + square(V_in))) + -0.011666184),0.00964176708982037,(C_in + V_in - 1.4973927)*25.315619*(-0.011666184 + 1/(Distance/(Area + V_in*17.34012) + V_in**2 + 17.00494)),PySRFunction(X=>(C_in + V_in - 1.4973927)*25.315619*(-0.011666184 + 1/(Distance/(Area + V_in*17.34012) + V_in**2 + 17.00494)))
