,complexity,loss,equation,score,sympy_format,lambda_format
0,1,33.637886,5.578325,0.0,5.57832500000000,PySRFunction(X=>5.57832500000000)
1,2,28.563395,sqrt(C_in),0.163526988319559,sqrt(C_in),PySRFunction(X=>sqrt(C_in))
2,3,8.0178175,C_in / 2.0254369,1.2704597502814525,C_in/2.0254369,PySRFunction(X=>C_in/2.0254369)
3,5,7.681056,(C_in / 2.1833415) + 0.7959635,0.02145460748342342,C_in/2.1833415 + 0.7959635,PySRFunction(X=>C_in/2.1833415 + 0.7959635)
4,6,1.650966,C_in / exp(Distance * 0.0014210658),1.5373964665610307,C_in/exp(Distance*0.0014210658),PySRFunction(X=>C_in/exp(Distance*0.0014210658))
5,7,1.1680843,C_in / ((Distance * 0.0022102778) + 1.0330365),0.34599551468718726,C_in/(Distance*0.0022102778 + 1.0330365),PySRFunction(X=>C_in/(Distance*0.0022102778 + 1.0330365))
6,8,1.113715,C_in / exp(0.0013122325 * (Distance + C_in)),0.047663782514768126,C_in/exp(0.0013122325*(C_in + Distance)),PySRFunction(X=>C_in/exp(0.0013122325*(C_in + Distance)))
7,9,0.9030326,(C_in / ((0.0023111778 * Distance) + 1.0921423)) - -0.6268967,0.20969789827853164,C_in/(0.0023111778*Distance + 1.0921423) - 1*(-0.6268967),PySRFunction(X=>C_in/(0.0023111778*Distance + 1.0921423) - 1*(-0.6268967))
8,10,0.60527796,C_in / (((Distance * 0.07615743) * inv(Area)) + 1.0539057),0.4000708641099012,C_in/(1.0539057 + Distance*0.07615743/Area),PySRFunction(X=>C_in/(1.0539057 + Distance*0.07615743/Area))
9,11,0.575752,C_in / square(((inv(Area) * 0.028138112) * Distance) + 1.0488111),0.05001077811336151,C_in/((1.0488111 + 0.028138112*Distance/Area)**2),PySRFunction(X=>C_in/((1.0488111 + 0.028138112*Distance/Area)**2))
10,12,0.5241256,(C_in / (((inv(Area) * 0.080638364) * Distance) + 1.0757017)) + 0.39148217,0.09394566216932265,C_in/(1.0757017 + 0.080638364*Distance/Area) + 0.39148217,PySRFunction(X=>C_in/(1.0757017 + 0.080638364*Distance/Area) + 0.39148217)
11,13,0.47436652,log(V_in) + (C_in / (((inv(Area) * 0.071591236) * Distance) + 1.0334835)),0.09975107841807469,C_in/(1.0334835 + 0.071591236*Distance/Area) + log(V_in),PySRFunction(X=>C_in/(1.0334835 + 0.071591236*Distance/Area) + log(V_in))
12,14,0.29334736,C_in / (((inv(Area + (V_in / 0.046859685)) * 0.1014646) * Distance) + 1.0447174),0.4806228359945736,C_in/(0.1014646*Distance/(Area + V_in/0.046859685) + 1.0447174),PySRFunction(X=>C_in/(0.1014646*Distance/(Area + V_in/0.046859685) + 1.0447174))
13,16,0.2517226,C_in / exp(((Distance * inv(sqrt(Area) * (V_in - -1.9936959))) * 0.017901968) - -0.114813425),0.07651487415020201,0.891532466060426*C_in*exp(-0.017901968*Distance/(sqrt(Area)*(V_in + 1.9936959))),PySRFunction(X=>0.891532466060426*C_in*exp(-0.017901968*Distance/(sqrt(Area)*(V_in + 1.9936959))))
14,17,0.1707554,C_in / exp(((inv(sqrt(Area * sqrt(V_in * Area))) * 0.014092729) * Distance) - -0.11631487),0.3880955644084538,0.890194883501525*C_in*exp(-0.014092729*Distance/sqrt(Area*sqrt(Area*V_in))),PySRFunction(X=>0.890194883501525*C_in*exp(-0.014092729*Distance/sqrt(Area*sqrt(Area*V_in))))
15,19,0.16584404,C_in / exp(((inv(sqrt(sqrt(Area * V_in) * (Area + 1.7429838))) * Distance) * 0.014194064) - -0.12732312),0.01459214723666536,0.880449135905091*C_in*exp(-0.014194064*Distance/sqrt(sqrt(Area*V_in)*(Area + 1.7429838))),PySRFunction(X=>0.880449135905091*C_in*exp(-0.014194064*Distance/sqrt(sqrt(Area*V_in)*(Area + 1.7429838))))
16,21,0.16182254,C_in / (-0.13591343 + exp((((Distance - Area) * 0.012986194) * sqrt(inv(sqrt(V_in * Area) * Area))) - -0.27356172)),0.012273762975582492,C_in/(1.31463849619613*exp(sqrt(1/(Area*sqrt(Area*V_in)))*(-0.012986194*Area + 0.012986194*Distance)) - 0.13591343),PySRFunction(X=>C_in/(1.31463849619613*exp(sqrt(1/(Area*sqrt(Area*V_in)))*(-0.012986194*Area + 0.012986194*Distance)) - 0.13591343))
17,23,0.15982182,(C_in / (exp(((Distance - Area) * (inv(sqrt(sqrt(V_in * Area) * Area)) * 0.012986194)) - -0.27356172) + -0.13591343)) + 0.024205606,0.006220366508295283,C_in/(1.31463849619613*exp(0.012986194*(-Area + Distance)/sqrt(Area*sqrt(Area*V_in))) - 0.13591343) + 0.024205606,PySRFunction(X=>C_in/(1.31463849619613*exp(0.012986194*(-Area + Distance)/sqrt(Area*sqrt(Area*V_in))) - 0.13591343) + 0.024205606)
18,25,0.15741985,(0.77536935 * C_in) / exp(0.049384177 * (((((Distance + C_in) * 0.29098868) - sqrt(C_in)) - Area) * inv(sqrt(Area) * (V_in - -1.5703417)))),0.007571564921930511,0.77536935*C_in*exp(-0.049384177*(-Area - sqrt(C_in) + 0.29098868*C_in + 0.29098868*Distance)/(sqrt(Area)*(V_in + 1.5703417))),PySRFunction(X=>0.77536935*C_in*exp(-0.049384177*(-Area - sqrt(C_in) + 0.29098868*C_in + 0.29098868*Distance)/(sqrt(Area)*(V_in + 1.5703417))))
