,complexity,loss,equation,score,sympy_format,lambda_format
0,1,101.53075,6.096331,0.0,6.09633100000000,PySRFunction(X=>6.09633100000000)
1,2,97.57096,sqrt(C_in),0.03978180010372636,sqrt(C_in),PySRFunction(X=>sqrt(C_in))
2,3,68.9791,C_in * 0.5473175,0.346776347997836,C_in*0.5473175,PySRFunction(X=>C_in*0.5473175)
3,5,68.704544,(C_in + 1.3973782) / 1.9417737,0.0019941102366644084,(C_in + 1.3973782)/1.9417737,PySRFunction(X=>(C_in + 1.3973782)/1.9417737)
4,6,67.923,sqrt(Area) * (C_in / 11.030853),0.01144062905122368,0.0906548206199466*sqrt(Area)*C_in,PySRFunction(X=>0.0906548206199466*sqrt(Area)*C_in)
5,7,61.14648,C_in / exp(sqrt(Distance) / Area),0.10510241353136907,C_in*exp(-sqrt(Distance)/Area),PySRFunction(X=>C_in*exp(-sqrt(Distance)/Area))
6,8,60.405212,C_in / exp(Distance / (Area / 0.042563234)),0.012196904498971844,C_in/exp(Distance/((Area/0.042563234))),PySRFunction(X=>C_in/exp(Distance/((Area/0.042563234))))
7,9,60.319637,C_in / (((Distance / Area) * 0.06624887) + 0.97351056),0.0014176868315261633,C_in/(0.97351056 + Distance*0.06624887/Area),PySRFunction(X=>C_in/(0.97351056 + Distance*0.06624887/Area))
8,10,59.952114,C_in / exp((Distance + C_in) / (Area / 0.03969507)),0.006111562206343013,C_in/exp((C_in + Distance)/((Area/0.03969507))),PySRFunction(X=>C_in/exp((C_in + Distance)/((Area/0.03969507))))
9,11,59.952106,inv(exp((Distance + C_in) / (Area / 0.03969507)) / C_in),1.3343984053192945e-07,C_in*exp(-0.03969507*(C_in + Distance)/Area),PySRFunction(X=>C_in*exp(-0.03969507*(C_in + Distance)/Area))
10,12,59.60375,C_in / exp((Distance + (C_in / V_in)) / (Area / 0.03696697)),0.005827518575855137,C_in/exp((C_in/V_in + Distance)/((Area/0.03696697))),PySRFunction(X=>C_in/exp((C_in/V_in + Distance)/((Area/0.03696697))))
11,13,59.291786,C_in / (((Distance * 0.20653316) / ((Area / 0.21821065) - C_in)) + 0.998942),0.005247711165831113,C_in/(Distance*0.20653316/(Area/0.21821065 - C_in) + 0.998942),PySRFunction(X=>C_in/(Distance*0.20653316/(Area/0.21821065 - C_in) + 0.998942))
12,15,59.121857,C_in / (((Distance / (((Area / 0.34904385) - C_in) + 39.223164)) * 0.17500289) + 0.9875773),0.001435046776225548,C_in/(Distance*0.17500289/(Area/0.34904385 - C_in + 39.223164) + 0.9875773),PySRFunction(X=>C_in/(Distance*0.17500289/(Area/0.34904385 - C_in + 39.223164) + 0.9875773))
13,17,58.99795,(C_in + -0.71820027) / (((Distance / (((Area / 0.37628138) + 41.20607) - C_in)) * 0.16136257) + 0.94405746),0.0010489946487015403,(C_in - 0.71820027)/(Distance*0.16136257/(Area/0.37628138 - C_in + 41.20607) + 0.94405746),PySRFunction(X=>(C_in - 0.71820027)/(Distance*0.16136257/(Area/0.37628138 - C_in + 41.20607) + 0.94405746))
14,18,58.914764,C_in * (3.764083 / (((Distance / (exp(C_in / Area) + (-6.565826 - Area))) * -0.24124882) + 3.6676226)),0.001410976153104842,C_in*3.764083/(Distance*(-0.24124882)/(-Area + exp(C_in/Area) - 6.565826) + 3.6676226),PySRFunction(X=>C_in*3.764083/(Distance*(-0.24124882)/(-Area + exp(C_in/Area) - 6.565826) + 3.6676226))
15,20,58.87769,(C_in - 0.4017966) * (3.9320197 / ((Distance * (-0.24208005 / ((exp(C_in / Area) + -5.8237057) - Area))) + 3.7485483)),0.0003147400360994226,(C_in - 1*0.4017966)*3.9320197/(Distance*(-0.24208005)/(-Area + exp(C_in/Area) - 5.8237057) + 3.7485483),PySRFunction(X=>(C_in - 1*0.4017966)*3.9320197/(Distance*(-0.24208005)/(-Area + exp(C_in/Area) - 5.8237057) + 3.7485483))
16,21,58.87402,(C_in + 0.2371449) / ((((C_in * 0.48194245) / -58.729115) + 1.2583666) + ((Distance * 0.1620598) / ((Area / 0.2597104) - C_in))),6.23345512551903e-05,(C_in + 0.2371449)/(C_in*0.48194245/(-58.729115) + Distance*0.1620598/(Area/0.2597104 - C_in) + 1.2583666),PySRFunction(X=>(C_in + 0.2371449)/(C_in*0.48194245/(-58.729115) + Distance*0.1620598/(Area/0.2597104 - C_in) + 1.2583666))
17,22,57.455173,C_in * (5.681203 / (((Distance / (square(C_in / (((0.7365344 - Distance) + -0.041275524) + C_in)) - Area)) * -0.34462067) + 5.938928)),0.024394863005609228,C_in*5.681203/(Distance*(-0.34462067)/(-Area + C_in**2/(C_in - Distance - 0.041275524 + 0.7365344)**2) + 5.938928),PySRFunction(X=>C_in*5.681203/(Distance*(-0.34462067)/(-Area + C_in**2/(C_in - Distance - 0.041275524 + 0.7365344)**2) + 5.938928))
18,24,57.391174,((C_in * 5.6211357) / (((Distance / (square(C_in / ((C_in + (0.7376299 - Distance)) + -0.041572195)) - Area)) * -0.3530819) + 6.0122876)) - -0.3444767,0.0005572576603126132,C_in*5.6211357/(Distance*(-0.3530819)/(-Area + C_in**2/(C_in - Distance - 0.041572195 + 0.7376299)**2) + 6.0122876) - 1*(-0.3444767),PySRFunction(X=>C_in*5.6211357/(Distance*(-0.3530819)/(-Area + C_in**2/(C_in - Distance - 0.041572195 + 0.7376299)**2) + 6.0122876) - 1*(-0.3444767))
