,complexity,loss,equation,score,sympy_format,lambda_format
0,1,158.33937,C_in,0.0,C_in,PySRFunction(X=>C_in)
1,3,128.77417,C_in / 1.5538052,0.1033401954375357,C_in/1.5538052,PySRFunction(X=>C_in/1.5538052)
2,5,127.967926,log(C_in) * sqrt(C_in),0.003140297842893409,sqrt(C_in)*log(C_in),PySRFunction(X=>sqrt(C_in)*log(C_in))
3,6,118.804825,C_in / exp(Distance / 1091.6982),0.07429763381275992,C_in/exp(Distance/1091.6982),PySRFunction(X=>C_in/exp(Distance/1091.6982))
4,7,118.0025,C_in / exp(Distance / square(Area)),0.006776209900000193,C_in/exp(Distance/(Area**2)),PySRFunction(X=>C_in/exp(Distance/(Area**2)))
5,8,117.1198,C_in / exp((Distance / Area) / 30.9439),0.007508468120643147,C_in/exp(Distance/(30.9439*Area)),PySRFunction(X=>C_in/exp(Distance/(30.9439*Area)))
6,9,116.7101,C_in / ((Distance / (Area / 0.056261063)) + 0.8282674),0.0035042603127669355,C_in/(Distance/((Area/0.056261063)) + 0.8282674),PySRFunction(X=>C_in/(Distance/((Area/0.056261063)) + 0.8282674))
7,10,116.6434,C_in / (exp(Distance / (Area / 0.036542423)) + -0.11200419),0.000571664893103907,C_in/(exp(Distance/((Area/0.036542423))) - 0.11200419),PySRFunction(X=>C_in/(exp(Distance/((Area/0.036542423))) - 0.11200419))
8,11,116.313,C_in / ((Distance / ((Area / 0.055917244) - C_in)) + 0.8255414),0.0028365841980640748,C_in/(Distance/(Area/0.055917244 - C_in) + 0.8255414),PySRFunction(X=>C_in/(Distance/(Area/0.055917244 - C_in) + 0.8255414))
9,12,116.14282,C_in / exp(((C_in + Distance) / (Area / 0.038796775)) - 0.1492313),0.0014641924680870724,C_in/exp(-1*0.1492313 + (C_in + Distance)/((Area/0.038796775))),PySRFunction(X=>C_in/exp(-1*0.1492313 + (C_in + Distance)/((Area/0.038796775))))
10,13,115.36875,(C_in / ((Distance / ((Area / 0.1790311) - C_in)) + 3.1919408)) * 3.878067,0.006687120514475009,C_in*3.878067/(Distance/(Area/0.1790311 - C_in) + 3.1919408),PySRFunction(X=>C_in*3.878067/(Distance/(Area/0.1790311 - C_in) + 3.1919408))
11,15,114.93008,C_in / exp((exp((C_in + C_in) / Area) + Distance) / (Area / 0.028752355)),0.0019047883592378774,C_in/exp((Distance + exp((C_in + C_in)/Area))/((Area/0.028752355))),PySRFunction(X=>C_in/exp((Distance + exp((C_in + C_in)/Area))/((Area/0.028752355))))
12,17,113.38362,C_in / exp(((Distance + square((Area - C_in) * 0.4068789)) / (Area / 0.039147012)) - 0.21047355),0.006773503520096797,C_in/exp(-1*0.21047355 + (Distance + 0.16555043926521*(Area - C_in)**2)/((Area/0.039147012))),PySRFunction(X=>C_in/exp(-1*0.21047355 + (Distance + 0.16555043926521*(Area - C_in)**2)/((Area/0.039147012))))
13,19,113.213715,(C_in / exp(((Distance + square((C_in - Area) * 0.4068789)) / (Area / 0.039147012)) - 0.21047355)) - -0.41187865,0.0007498103710755664,C_in/exp(-1*0.21047355 + (Distance + 0.16555043926521*(-Area + C_in)**2)/((Area/0.039147012))) - 1*(-0.41187865),PySRFunction(X=>C_in/exp(-1*0.21047355 + (Distance + 0.16555043926521*(-Area + C_in)**2)/((Area/0.039147012))) - 1*(-0.41187865))
14,21,113.10879,(C_in / exp(((Distance + square((-3.180963 + (C_in - Area)) * -0.4294967)) / (Area / 0.038770903)) - 0.22739983)) - -0.63179916,0.0004636083694693332,C_in/exp(-1*0.22739983 + (Distance + 0.18446741531089*(-Area + C_in - 3.180963)**2)/((Area/0.038770903))) - 1*(-0.63179916),PySRFunction(X=>C_in/exp(-1*0.22739983 + (Distance + 0.18446741531089*(-Area + C_in - 3.180963)**2)/((Area/0.038770903))) - 1*(-0.63179916))
15,22,113.08817,(C_in / exp(((Distance + square((C_in + (-3.180963 - Area)) * -0.4294967)) / (Area / 0.038770903)) - 0.22739983)) + log(1.6173304),0.00018231898480958598,1.25533168688083*C_in*exp(-0.038770903*(Distance + (0.4294967*Area - 0.4294967*C_in + 1.3662131113221)**2)/Area) + 0.480776888726971,PySRFunction(X=>1.25533168688083*C_in*exp(-0.038770903*(Distance + (0.4294967*Area - 0.4294967*C_in + 1.3662131113221)**2)/Area) + 0.480776888726971)
16,23,112.94865,((C_in + -1.934083) / exp(((square(((Area - C_in) * -0.41957015) + -2.6968398) + Distance) / (Area / 0.04435203)) - 0.2835506)) - -1.9078153,0.0012344892988551523,(C_in - 1.934083)/exp(-1*0.2835506 + (Distance + ((Area - C_in)*(-0.41957015) - 2.6968398)**2)/((Area/0.04435203))) - 1*(-1.9078153),PySRFunction(X=>(C_in - 1.934083)/exp(-1*0.2835506 + (Distance + ((Area - C_in)*(-0.41957015) - 2.6968398)**2)/((Area/0.04435203))) - 1*(-1.9078153))
