,complexity,loss,equation,score,sympy_format,lambda_format
0,1,44.95191,5.5082054,0.0,5.50820540000000,PySRFunction(X=>5.50820540000000)
1,2,39.322933,sqrt(C_in),0.13378536609284042,sqrt(C_in),PySRFunction(X=>sqrt(C_in))
2,3,18.900057,C_in / 2.0316615,0.7326429476453762,C_in/2.0316615,PySRFunction(X=>C_in/2.0316615)
3,5,18.644175,(C_in / 2.1687245) - -0.69334006,0.006815586534926789,C_in/2.1687245 - 1*(-0.69334006),PySRFunction(X=>C_in/2.1687245 - 1*(-0.69334006))
4,6,12.828981,C_in / exp(0.0014087192 * Distance),0.3738270126176698,C_in/exp(0.0014087192*Distance),PySRFunction(X=>C_in/exp(0.0014087192*Distance))
5,7,12.234838,C_in / ((Distance * 0.0021231868) + 1.0674665),0.04741929614246689,C_in/(Distance*0.0021231868 + 1.0674665),PySRFunction(X=>C_in/(Distance*0.0021231868 + 1.0674665))
6,8,12.214168,C_in / square((Distance * 0.00080503925) + 1.0484146),0.0016908666900142168,C_in/((Distance*0.00080503925 + 1.0484146)**2),PySRFunction(X=>C_in/((Distance*0.00080503925 + 1.0484146)**2))
7,9,12.052482,(C_in / ((Distance * 0.0025658552) + 1.0584971)) - -0.69452274,0.013325975583621256,C_in/(Distance*0.0025658552 + 1.0584971) - 1*(-0.69452274),PySRFunction(X=>C_in/(Distance*0.0025658552 + 1.0584971) - 1*(-0.69452274))
8,10,11.4662895,C_in / ((Distance * (inv(Area) * 0.076943494)) + 1.0525042),0.04985923110202487,C_in/(1.0525042 + Distance*0.076943494/Area),PySRFunction(X=>C_in/(1.0525042 + Distance*0.076943494/Area))
9,11,11.443426,C_in / square(((Distance * 0.028373213) * inv(Area)) + 1.0484146),0.001995966086130876,C_in/((1.0484146 + Distance*0.028373213/Area)**2),PySRFunction(X=>C_in/((1.0484146 + Distance*0.028373213/Area)**2))
10,12,11.358772,C_in / (((inv(Area) * 0.074621) * (Distance + C_in)) + 0.9978605),0.007425107783901245,C_in/(0.9978605 + 0.074621*(C_in + Distance)/Area),PySRFunction(X=>C_in/(0.9978605 + 0.074621*(C_in + Distance)/Area))
11,13,11.329539,C_in / (1.05055 + (inv(Area - sqrt(C_in)) * (Distance * 0.0628473))),0.0025769230840399565,C_in/(0.0628473*Distance/(Area - sqrt(C_in)) + 1.05055),PySRFunction(X=>C_in/(0.0628473*Distance/(Area - sqrt(C_in)) + 1.05055))
12,14,11.078321,C_in / (((Distance * 0.054361526) * inv((-3.4865499 / V_in) + Area)) + 1.0664796),0.022423250233714772,C_in/(Distance*0.054361526/(Area - 3.4865499/V_in) + 1.0664796),PySRFunction(X=>C_in/(Distance*0.054361526/(Area - 3.4865499/V_in) + 1.0664796))
13,16,11.054487,(C_in + -0.3589646) / (((Distance * inv((-3.6175535 / V_in) + Area)) * 0.053323578) + 1.0399997),0.0010768633249296853,(C_in - 0.3589646)/(Distance*0.053323578/(Area - 3.6175535/V_in) + 1.0399997),PySRFunction(X=>(C_in - 0.3589646)/(Distance*0.053323578/(Area - 3.6175535/V_in) + 1.0399997))
14,17,11.052436,(C_in + -0.37079626) / square(((Distance * inv((-3.495142 / V_in) + Area)) * 0.020471573) + 1.038206),0.00018555273439769404,(C_in - 0.37079626)/((Distance*0.020471573/(Area - 3.495142/V_in) + 1.038206)**2),PySRFunction(X=>(C_in - 0.37079626)/((Distance*0.020471573/(Area - 3.495142/V_in) + 1.038206)**2))
15,18,10.930048,C_in / (((Distance * 0.06459319) * ((0.019829493 / ((Area * V_in) - 6.0633974)) + inv(Area))) + 1.0541556),0.011135162394766668,C_in/(Distance*0.06459319*(0.019829493/(Area*V_in - 1*6.0633974) + 1/Area) + 1.0541556),PySRFunction(X=>C_in/(Distance*0.06459319*(0.019829493/(Area*V_in - 1*6.0633974) + 1/Area) + 1.0541556))
16,19,10.9004965,C_in / (((Distance * 0.0548495) * (inv(Area) + (0.023969473 / sqrt((Area * V_in) - 6.327361)))) + 1.0482618),0.002707355105180849,C_in/(0.0548495*Distance*(0.023969473/sqrt(Area*V_in - 6.327361) + 1/Area) + 1.0482618),PySRFunction(X=>C_in/(0.0548495*Distance*(0.023969473/sqrt(Area*V_in - 6.327361) + 1/Area) + 1.0482618))
17,21,10.886044,(C_in + -0.31614038) / ((Distance * ((inv(Area) + (0.027210664 / sqrt((Area * V_in) - 6.3174157))) * 0.052461755)) + 1.0298603),0.0006633683819593336,(C_in - 0.31614038)/(Distance*(0.00142751918815532/sqrt(Area*V_in - 6.3174157) + 0.052461755/Area) + 1.0298603),PySRFunction(X=>(C_in - 0.31614038)/(Distance*(0.00142751918815532/sqrt(Area*V_in - 6.3174157) + 0.052461755/Area) + 1.0298603))
18,23,10.878698,((C_in - 1.1104962) / (((Distance * ((0.023729665 / sqrt((Area * V_in) - 6.3339143)) + inv(Area))) * 0.057238493) + 1.0143328)) - -0.56618136,0.0003375183716374484,(C_in - 1.1104962)/(0.057238493*Distance*(0.023729665/sqrt(Area*V_in - 6.3339143) + 1/Area) + 1.0143328) + 0.56618136,PySRFunction(X=>(C_in - 1.1104962)/(0.057238493*Distance*(0.023729665/sqrt(Area*V_in - 6.3339143) + 1/Area) + 1.0143328) + 0.56618136)
